1982-04-05 05:00:00	3.0
1982-11-07 11:00:00	5.8
1983-01-21 13:00:00	3.6
1983-03-04 04:00:00	2.5
1983-04-15 13:00:00	4.6
1983-05-01 01:00:00	2.8
1983-11-14 17:00:00	2.6
1983-11-21 09:00:00	3.0
1983-12-16 06:00:00	4.9
1983-12-25 20:00:00	2.9
1984-03-05 06:00:00	2.4
1984-03-15 01:00:00	2.7
1984-03-20 08:00:00	3.0
1984-03-24 16:00:00	2.6
1984-04-08 05:00:00	2.7
1984-04-21 02:00:00	2.8
1984-05-02 15:00:00	2.7
1984-05-17 17:00:00	2.5
1984-11-05 08:00:00	4.2
1984-11-16 11:00:00	3.3
1984-11-30 19:00:00	2.5
1985-01-06 00:00:00	6.5
1985-01-22 05:00:00	4.7
1985-02-07 22:00:00	4.5
1985-02-23 18:00:00	2.7
1985-04-09 01:00:00	2.8
1985-11-26 07:00:00	4.1
1985-12-28 07:00:00	2.5
1986-01-30 07:00:00	3.8
1986-02-17 20:00:00	5.7
1986-11-14 17:00:00	3.2
1987-01-13 18:00:00	6.0
1987-01-30 04:00:00	4.9
1987-02-11 18:00:00	4.7
1987-02-28 03:00:00	3.1
1987-04-03 17:00:00	3.2
1987-04-15 09:00:00	3.3
1987-08-02 02:00:00	2.5
1987-10-16 05:00:00	2.8
1987-12-04 03:00:00	5.3
1987-12-13 22:00:00	4.6
1988-01-06 05:00:00	2.4
1988-01-15 03:00:00	3.1
1988-01-27 13:00:00	2.7
1988-02-15 04:00:00	2.8
1988-10-18 03:00:00	3.3
1988-11-07 02:00:00	2.8
1988-11-26 11:00:00	3.4
1989-01-10 09:00:00	2.7
1989-02-26 01:00:00	3.9
1989-04-09 15:00:00	4.8
1989-05-06 01:00:00	2.7
1989-10-25 01:00:00	2.9
1989-11-13 19:00:00	3.9
1989-11-19 12:00:00	5.5
1989-12-07 02:00:00	3.2
1989-12-18 20:00:00	6.9
1990-01-03 15:00:00	3.4
1990-01-28 01:00:00	2.5
1990-01-31 16:00:00	2.5
1990-02-23 03:00:00	2.6
1990-03-05 01:00:00	4.0
1990-03-11 02:00:00	2.8
1990-03-17 03:00:00	2.7
1990-03-31 00:00:00	3.4
1990-04-08 11:00:00	3.0
1990-04-27 13:00:00	3.1
1990-06-01 04:00:00	2.9
1990-10-06 01:00:00	2.5
1990-10-22 12:00:00	5.0
1990-11-08 07:00:00	3.5
1990-11-25 02:00:00	3.2
1990-12-02 16:00:00	2.8
1991-02-12 22:00:00	2.5
1991-02-17 02:00:00	2.9
1991-03-01 08:00:00	3.4
1991-03-07 02:00:00	5.4
1991-03-13 19:00:00	2.4
1991-05-22 02:00:00	3.3
1991-05-27 00:00:00	3.2
1991-06-30 11:00:00	2.5
1991-12-07 07:00:00	3.3
1991-12-26 00:00:00	2.4
1992-02-03 02:00:00	2.8
1992-02-23 07:00:00	2.8
1992-02-29 03:00:00	2.5
1992-04-03 07:00:00	3.8
1992-05-13 02:00:00	3.0
1992-05-23 07:00:00	2.5
1992-10-19 19:00:00	3.0
1992-12-05 01:00:00	2.7
1992-12-21 13:00:00	3.0
1993-03-14 04:00:00	3.5
1993-03-18 08:00:00	2.6
1993-04-25 12:00:00	3.5
1993-07-23 13:00:00	2.6
1993-10-13 05:00:00	3.2
1993-11-01 21:00:00	4.9
1994-01-06 13:00:00	4.0
1994-02-04 19:00:00	3.6
1994-02-16 23:00:00	3.2
1994-02-27 12:00:00	3.7
1994-03-07 01:00:00	2.5
1994-04-22 22:00:00	2.8
1994-06-10 13:00:00	3.0
1994-06-23 02:00:00	3.6
1994-10-06 22:00:00	2.7
1994-11-04 21:00:00	2.5
1994-11-09 12:00:00	2.6
1994-12-02 16:00:00	2.9
1995-01-18 08:00:00	3.6
1995-02-13 08:00:00	2.6
1995-03-22 16:00:00	3.4
1995-03-31 13:00:00	3.3
1995-04-28 05:00:00	3.1
1995-05-05 01:00:00	3.0
1995-07-19 00:00:00	2.5
1995-11-06 11:00:00	2.8
1995-11-12 09:00:00	3.0
1995-11-16 16:00:00	2.5
1995-11-30 04:00:00	3.0
1995-12-11 12:00:00	2.4
1995-12-15 13:00:00	3.4
1996-01-10 02:00:00	4.7
1996-01-23 17:00:00	6.3
1996-02-06 07:00:00	2.6
1996-03-06 03:00:00	3.0
1996-03-13 20:00:00	2.8
1996-03-24 17:00:00	2.9
1996-04-01 19:00:00	3.6
1996-05-07 03:00:00	4.0
1996-05-18 11:00:00	2.9
1996-06-06 02:00:00	2.8
1996-10-13 19:00:00	3.2
1996-11-11 17:00:00	4.0
1996-12-11 16:00:00	5.2
1996-12-21 00:00:00	5.8
1997-01-13 19:00:00	3.0
1997-02-28 00:00:00	2.8
1997-03-10 02:00:00	2.9
1997-03-28 00:00:00	3.0
1997-04-06 00:00:00	3.2
1997-04-20 22:00:00	3.2
1997-05-01 08:00:00	2.6
